id,醫事機構名稱,醫事機構地址,Response_X,Response_Y
1610,益新牙醫診所,台中市北屯區北屯路４４１－１１號１樓,219618.905,2675006.271
1611,昕揚牙醫診所,台中市北屯區熱河路２段１８號１樓,218230.924,2673781.946
1612,享新牙醫診所,台中市北屯區昌平路２段８之５號１樓,218548.916,2674942.279
1613,佳鴻牙醫診所,台中市北屯區東山路１段２３９－５號１、２樓,221275.636,2674499.348
1614,京鼎牙醫診所,台中市北屯區昌平路２段３－１８號１、２樓,218546.383,2674826.135
1615,品悅牙醫診所,台中市北屯區北屯路２００之１號１樓,219075.692,2673531.776
1616,郭藥局,台中市中區平等街一二四號,217678.627,2670852.585
1617,德全牙醫診所,台中市北屯區東山路一段３００號１樓及２樓,221562.666,2674513.16
1618,玉鼎牙醫診所,台中市北屯區天津路３段１００號１樓及２樓,217720.472,2673827.781
1619,田牙醫診所,台中市北屯區天津路３段１６３號１樓,217876.676,2673849.685
1620,蔡博仁牙醫診所,台中市北屯區北屯路２６９號１樓,218981.581,2673465.327
1621,遠見牙醫診所,台中市北屯區中清路二段６９８號１、２樓,215964.342,2675489.977
1622,？青牙醫診所,台中市北屯區東山路一段３６７-２４號１樓,222065.193,2674580.498
1623,友仁牙醫診所,台中市豐原區陽明里府前街６１－７號,221406.823,2682685.824
1624,柯牙醫診所,台中市豐原區頂街里中正路１７４號,221484.22,2682937.689
1625,光南牙醫診所,台中市豐原區中正路３２９號,221062.821,2682865.441
1626,嘉亮牙醫診所,台中市豐原區富春里中正路２３７號,221284.921,2682935.569
1627,邱牙醫診所,台中市豐原區南村里向陽路１６５號,222168.015,2683003.626
1628,游牙醫診所,台中市豐原區豐東路９８號,222553.652,2682440.623
1629,豐原今日牙醫診所,台中市豐原區西勢里中興路２８５號,220622.48,2682235.509
1630,肇洲牙醫診所,台中市豐原區民生里田心路一段６１號,221297.003,2682390.233
1631,長青牙醫診所,台中市豐原區東勢里中山路４５０號,221103.59,2682525.5
1632,李牙醫診所,台中市豐原區中山路４２１號,221000.059,2682821.396
1633,信安牙醫診所,台中市豐原區大順街２１號,221743.138,2683681.006
1634,清祥牙醫診所,台中市豐原區中興里成功路４７號,220701.179,2681920.756
1635,親親牙醫診所,台中市豐原區西安里圓環南路１９８號,220500.383,2682639.043
1636,豐中牙醫診所,台中市豐原區豐原里豐中路３７號,221823.25,2683402.12
1637,向陽牙醫診所,台中市豐原區中陽里園環東路６１１號,222396.185,2682804.475
1638,博仁牙醫診所,台中市豐原區豐田里田心路二段２３０號,221765.09,2681502.688
1639,白光牙醫診所,台中市豐原區東勢里中興路１０１．１０３號,221124.154,2682535.74
1640,展新牙醫診所,台中市豐原區中陽里愛國街７號,222093.976,2682388.66
1641,東明牙醫診所,台中市豐原區豐西里忠孝街９１號,221176.44,2683158.77
1642,賴牙醫診所,台中市豐原區府前街８７之８號,221334.882,2682633.043
1643,翁子牙醫診所,台中市豐原區圓環東路６９７及６９９號,222511.401,2683032.933
1644,東進牙醫診所,台中市豐原區南陽里南陽路１０３號,222671.859,2681879.87
1645,怡德牙醫診所,台中市豐原區中山路３７７號　,221031.353,2682719.081
1646,帝銓牙醫診所,台中市豐原區大湳里大仁街６４號,221559.364,2683443.146
1647,良美牙醫診所,台中市豐原區豐榮里信義街１６８號,221442.008,2683161.918
1648,吉德牙醫診所,台中市豐原區三豐路６６３號,221587.079,2685803.95
1649,仁安牙醫診所,台中市豐原區中正路６４號,221723.44,2683052.512
1650,安泰牙醫診所,台中市豐原區豐西里中山路５１０巷９號,220924.573,2683106.822
1651,上上牙醫診所,台中市豐原區府前街１８０號,221146.926,2682665.427
1652,牙白牙醫診所,台中市豐原區中陽里同安街１６８號,222209.741,2682512.296
1653,豐東牙醫診所,台中市豐原區北陽里豐東路４５號,222432.152,2682266.535
1654,豐原仁愛牙醫診所,台中市豐原區仁愛街２９號,221314.283,2683056.39
1655,豐原名揚牙醫診所,台中市豐原區圓環東路６７８號４Ｆ,222446.326,2682828.086
1656,陽光牙醫診所,台中市豐原區愛國街２６８號,222404.67,2683038.092
1657,微笑牙醫診所,台中市豐原區中山路１５８號,220706.823,2681565.444
1658,豐原三民牙醫診所,台中市豐原區南陽路４４５號,221903.628,2682472.743
1659,錦昌牙醫診所,台中市豐原區三豐路７６號,221872.551,2683375.91
1660,豐南牙醫診所,台中市豐原區大明路２０號,220608.07,2681615.62
1661,康潔牙醫診所,台中市豐原區豐東路２１４號,222712.97,2682683.626
1662,維恩牙醫診所,台中市豐原區育仁路１５８號,221208.747,2681689.822
1663,張林牙醫診所,台中市豐原區下街里三民路２０９號,221242.481,2683080.251
1664,芳鄰牙醫診所,台中市豐原區成功路１８３號,220461.087,2682210.151
1665,祐康牙醫診所,台中市豐原區田心里田心路２段２１２號,221387.323,2682083.845
1666,昇陽牙醫診所,台中市豐原區南陽里南陽路２８９號,222295.285,2682192.342
1667,胡慧玲牙醫診所,台中市豐原區北陽里南陽路３１４號,222206.013,2682278.151
1668,永豐牙醫診所,台中市豐原區中山路６２６及６２８號１樓,220919.011,2683240.807
1669,元大牙醫診所,台中市豐原區豐東路４７６號,222971.7,2683233.078
1670,亞太牙醫診所,台中市豐原區圓環東路２５８－１、２６０號之１、２樓,221721.609,2681997.523
1671,晴天牙醫診所,台中市豐原區中正路５４１號,220540.505,2682770.586
1672,明潔牙醫診所,台中市豐原區自強南街２４號,221888.804,2682384.68
1673,張恩維牙醫診所,台中市豐原區成功路１４號,220794.565,2681875.531
1674,日榮牙醫診所,台中市豐原區中正路７１１號,219683.29,2682643.839
1675,祥皓牙醫診所,台中市豐原區育英路２７號,221212.424,2682002.944
1676,禾豐牙醫診所,台中市豐原區中山路５０６－１號,221042.752,2682761.663
1677,大恩美牙醫診所,台中市豐原區永康路５６及５８號,222299.166,2682020.041
1678,鉅豐牙醫診所,台中市豐原區和平街５０號,221563.478,2683081.773
1679,漢中牙醫診所,台中市豐原區翁子里豐勢路二段９號,223210.535,2683945.91
1680,顏國書牙醫診所,台中市豐原區三民路１３２及１３４號,221515.146,2683137.291
1681,元佑牙醫診所,台中市豐原區中山路４１５號,221003.681,2682808.498
1682,瑞比牙醫診所,台中市豐原區南陽路２９９之７號,222238.465,2682228.151
1683,陽明牙醫診所,台中市東勢區豐勢路４４８號,232628.375,2683389.509
1684,耀鐘牙醫診所,台中市東勢區東安里本街３０７號,232488.793,2683513.052
1685,新陳牙醫診所,台中市東勢區南平里本街１８７號,232597.59,2683249.086
1686,宗聖牙醫診所,台中市東勢區豐勢路４１２號,232664.47,2683295.264
1687,慶昌牙醫診所,台中市東勢區東安里中山路８６號,232643.611,2683496.544
1688,正平牙醫診所,台中市東勢區豐勢路２３３號,232724.788,2682961.835
1689,懷恩牙醫診所,台中市東勢區豐勢路２８１號,232703.233,2683064.02
1690,東農牙醫診所,台中市東勢區東坑路２１號,232984.568,2682450.552
1691,冠華牙醫診所,台中市東勢區豐勢路２００號,232783.988,2682782.007
1692,快樂牙醫診所,台中市東勢區三民街２６０號,232747.22,2683443.845
1693,宏欣牙醫診所,台中市東勢區中山路４０號,232767.929,2683546.93
1694,晶湛牙醫診所,台中市東勢區東安里第三橫街１２１及１２３號,232710.094,2683383.314
1695,高牙醫診所,台中市大甲區薰風里光明路３７號,211881.67,2693156.56
1696,三民牙醫診所,台中市大甲區三民路３９號,211516.358,2693399.12
1697,建德牙醫診所,台中市大甲區蔣公路７９號,211849.179,2693307.02
1698,正大牙醫診所,台中市大甲區大甲里蔣公路１號,212078.703,2693230.907
1699,瑞文牙醫診所,台中市大甲區大甲里中山路一段９４５號,212067.03,2693199.529
1700,王牙醫診所,台中市大甲區薰風里光明路１０１號,211673.82,2693185.069
1701,平安牙醫診所,台中市大甲區薰國里光明路６９號,211765.109,2693177.549
1702,中文牙醫診所,台中市大甲區五福街２０號,211411.442,2693420.328
1703,維美牙醫診所,台中市大甲區順天路３２４號,212124.918,2693806.268
1704,榮春牙醫診所,台中市大甲區通天路２７４號,214753.483,2697398.268
1705,鴻光牙醫診所,台中市大甲區大甲里蔣公路３４號,212006.961,2693272.711
1706,三大牙醫診所,台中市大甲區中山路一段一一四九號,212383.171,2694176.106
1707,普全牙醫診所,台中市大甲區德興路１７３號,211470.122,2694043.887
1708,佳鴻牙醫診所,台中市大甲區順天里蔣公路１８８號,211540.929,2693473.819
1709,尖端牙醫診所,台中市大甲區光明路１２６，１２８號,211170.25,2693504.919
1710,卓越牙醫診所,台中市大甲區朝陽里新政路一七號一樓,212117.255,2693595.95
1711,寶貝牙牙醫診所,台中市大甲區孟春里通天路２０６號,214893.439,2697319.517
1712,吳哲夫牙醫診所,台中市清水區清水里６鄰新興路長壽巷１１號,206991.649,2684852.549
1713,清水張牙醫診所,台中市清水區北寧里中興街３２－２號,207027.491,2685152.359
1714,達雄牙醫診所,台中市清水區南寧里鎮北街５９號,206823.062,2684858.663
1715,華安牙醫診所,台中市清水區靈泉里新興路１３０號,206947.662,2684616.257
1716,高美牙醫診所,台中市清水區西寧路６６號,206990.899,2685343.267
1717,千力牙醫診所,台中市清水區鎮南街１之６號,207022.899,2684630.99
1718,欣恩牙醫診所,台中市清水區南寧里光華路７５號２樓,206597.774,2684394.433
1719,清水王牙醫診所,台中市清水區中華路３４０號,206044.522,2684837.918
1720,王敏星牙醫診所,台中市清水區中山路２５２號,207049.605,2685260.497
1721,安怡牙醫診所,台中市清水區文昌里文昌街４０號,207009.973,2685028.696
1722,義峰牙醫診所,台中市清水區鎮南街８１–８號,206972.495,2684655.066
1723,今日微笑牙醫診所,台中市清水區文昌街３９號,206975.826,2684988.569
1724,清水牙醫診所,台中市清水區中正街２７號一，二樓,206531.733,2684168.989
1725,福華牙醫診所,台中市清水區學園街４７號,206738.706,2684602.2
1726,吳勵成牙醫診所,台中市清水區清水街１２號,207010.996,2684896.677
1727,亞緻牙醫診所,台中市清水區中山路３５７號１及２樓,206995.674,2685211.382
1728,沙鹿中心牙醫診所,台中市沙鹿區日新街１２２－１號,205342.163,2681362.76
1729,調元牙醫診所,台中市沙鹿區沙鹿里中山路３１１號,205298.605,2681500.068
1730,名德牙醫診所,台中市沙鹿區鹿寮里中山路５３８號,205906.233,2682742.166
1731,欣安牙醫診所,台中市沙鹿區居仁里文昌街１５１巷３８號,205451.668,2681813.532
1732,沙鹿張牙醫診所,台中市沙鹿區沙鹿里中山路２７１號,205376.738,2681422.404
1733,陳國峰牙醫診所,台中市沙鹿區沙田路７５之３號,205161.793,2680996.884
1734,劉牙醫診所,台中市沙鹿區洛泉里中山路２１２號,205567.72,2681418.021
1735,尚青牙醫診所,台中市沙鹿區興安里大同街２３－４號,205068.72,2681073.373
1736,彰仁牙醫診所,台中市沙鹿區沙田路１６８號１樓及地下１樓,205287.853,2681331.742
1737,文正牙醫診所,台中市沙鹿區北勢里英才路１２９號,206353.326,2680020.339
1738,群洲牙醫診所,台中市沙鹿區中山路３９２號,205460,2681938.402
1739,全春牙醫診所,台中市沙鹿區沙田路８７號,205166.643,2681032.49
1740,文心牙醫診所,台中市沙鹿區美仁里中正街１５號,205416.94,2681220.205
1741,陳洲林牙醫診所,台中市沙鹿區大新街１１–３號,205504.31,2681690.921
1742,信美牙醫診所,台中市沙鹿區鹿寮里光榮街４號,205512.013,2682043.742
1743,傑聖牙醫診所,台中市沙鹿區鹿寮里光華路３２２號,205839.467,2681886.77
1744,信基牙醫診所,台中市沙鹿區北勢里鎮南路二段456號,205953.605,2680682.183
1745,彥維牙醫診所,台中市沙鹿區大同街１５–３號,205013.018,2680883.424
1746,博群牙醫診所,台中市沙鹿區北勢東路５２９號,206872.002,2680149.737
1747,安心牙醫診所,台中市沙鹿區中山路５３９號,205798.676,2682700.782
1748,美皓牙醫診所,台中市沙鹿區光大路２８２號,205824.141,2682025.759
1749,安潔牙醫診所,台中市沙鹿區中山路１８２號,205692.321,2681397.97
1750,威登牙醫診所,台中市沙鹿區鹿寮里成功東街４５號及４５－１號,205575.907,2681943.727
1751,專誠牙醫診所,台中市沙鹿區斗潭路５０３號,205064.553,2680878.31
1752,陳牙醫診所,台中市梧棲區大庄里中棲路一段７１６號,203259.772,2682729.075
1753,莊世傳牙醫診所,台中市梧棲區文化里中和街２０號,202397.125,2683235.259
1754,白牙醫診所,台中市梧棲區中央路一段８５９–２號,202060.043,2679562.963
1755,證仁牙醫診所,台中市梧棲區居仁街２１９號　,202633.861,2683683.276
1756,金石牙醫診所,台中市后里區四村路３２號,220803.331,2688689.512
1757,黃牙醫診所,台中市后里區厚里里甲后路５７７號,221509.638,2689304.577
